Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Honduras,HND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,51.5,49.7,49.8,50.4,48,..,..
Honduras,HND,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10389783126.4754,11641012069.0248,13003877741.3108,13649029784.7093,14462987211.4256,15911357155.6639,16986695277.1386,18753392992.0026,19697616969.3583,21170279804.0073,22310405550.4582,23253099184.2495,21715300704.5588,25542215213.9752
Honduras,HND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1360,1490,1630,1670,1740,1880,1970,2060,2120,2250,2330,2390,2190,2540
Honduras,HND,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,25035171357.1606,27773885528.1795,29596899240.9045,29347467679.6956,29984357601.5414,31543206984.345,32434184466.3081,40958557201.2629,44378738267.0099,49236539040.6263,51372394322.4961,53649117165.7449,49947039896.6152,57802629620.1496
Honduras,HND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3280,3560,3710,3600,3600,3720,3750,4490,4790,5220,5360,5500,5040,5740
Honduras,HND,Income share held by lowest 20%,SI.DST.FRST.20,2.1,2.8,2.7,3.3,3.1,3,3,3.7,3.2,3.4,3.4,3.6,..,..
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.285,72.544,72.803,73.061,73.317,73.569,73.814,74.495,74.701,74.898,75.088,75.27,75.448,..
Honduras,HND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.419,3.296,3.177,3.063,2.957,2.86,2.774,2.581,2.536,2.496,2.46,2.427,2.394,..
Honduras,HND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,98.4166,95.206,92.1836,89.1612,86.1388,83.1164,80.094,75.7848,74.3484,72.912,71.8464,70.7808,69.7152,..
Honduras,HND,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,65.2,..,..,..,..,..,73.2,..,..,..,..,..,..,..
Honduras,HND,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,66.3,..,..,..,..,..,82.8,72,79,74,..,..,..,..
Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.9,26.7,25.5,24.4,23.3,22.4,21.5,19.2,18.6,18,17.4,16.8,16.2,..
Honduras,HND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,8.7,..,..,..,..,..,7.1,..,..,..,..,7.1,..,..
Honduras,HND,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,94,93,98,98,97,97,98,98,98,91,89,82,..
Honduras,HND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.9403686523438,..,79.566291809082,81.0968933105469,84.9497909545898,87.4750518798828,86.8210678100586,..,..,..,..,..,..,..
Honduras,HND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,58.2858009338379,60.1535606384277,60.0184593200684,..,65.8347396850586,65.2380065917969,63.8839797973633,..,..,..,..,..,..,..
Honduras,HND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.06281995773315,1.07398998737335,1.07653999328613,..,1.0725200176239,1.06903004646301,1.06819999217987,..,..,..,..,..,..,..
Honduras,HND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.2,..
Honduras,HND,Forest area (sq. km),AG.LND.FRST.K2,66565.9,66363.1,66160.3,65957.5,65754.7,65531.42,65308.14,64638.3,64430.5,64221.1,64011.6,63802.1,63592.6,..
Honduras,HND,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,10.4050845383064,..,..,..,..,11.8680749564652,..,..,14.2203424091322,..,..,..,..
Honduras,HND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,523.11431507428,600.588715915436,582.812708504183,546.801778480096,548.73148279398,596.678446396334,593.07090219163,..,..,..,..,..,..,..
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.04397325361303,1.09367715800856,1.07631231507857,0.990089254626455,0.983472528977365,1.03883306621018,1.06935877023717,1.08966365772928,1.02148750873213,0.982074930075613,1.04823740091522,1.04862299152317,..,..
Honduras,HND,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,583.943900517337,634.947467637913,656.061837211211,624.357423461313,617.856373821501,663.980558139864,636.638824760795,..,..,..,..,..,..,..
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,10917481688.4711,12361257680.5627,13881701033.6546,14587496229.1811,15839344591.9842,17710315005.9999,18528601901.324,20979767785.2104,21717622071.3816,23136232229.6069,24067778953.842,25089976946.7736,23827840809.7014,28488668301.6401
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.56724355177587,6.18832716678008,4.23160011009342,-2.43162787988011,3.73114034433009,3.83569066207505,4.12868774866939,3.84007997093951,3.89297219726413,4.84291391050387,3.84499476966735,2.65306625480355,-8.96476018404584,12.5340960157739
Honduras,HND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.34866346521486,6.62550716828601,7.79051363926141,7.65373242322937,4.67604329499009,7.8072052366428,3.57978742613756,6.9327703694637,3.67806814426042,4.5128429763521,1.94721691531043,4.12669713335944,4.63418667466125,3.80092357279183
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.8565791514775,11.9110474415928,12.1501702062634,10.8250414864446,11.5912204379757,14.2196558016976,13.5662940347061,12.2159784468116,12.0499014058464,12.6697681094878,11.6101604613644,10.7536504478567,12.1171809163756,11.0408477707958
Honduras,HND,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.7848832699915,26.1566692583548,25.9497768626944,26.0219596984677,25.5871307044098,25.8142160143128,26.1135718011836,25.6499709386427,25.8278974975697,26.5389223099615,26.5924587973715,27.0767291297681,25.950158911833,26.5804574601895
Honduras,HND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,56.0546420538277,53.5090115392915,51.3252766875914,39.5302508197518,45.7589061967483,51.2576866755535,50.9027988216362,45.1667574562581,42.7141047814182,43.0938548370178,41.4548165613247,39.9185126725089,35.0945890759895,38.4633350472476
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,77.0771930504925,81.5616233786251,84.4236785054621,57.3747551991386,63.6829320449336,70.9592159217832,70.2854169866486,62.097647897982,57.1016121691742,58.7192562426045,62.0963456541272,58.1090770358375,50.524829034906,61.9173410027831
Honduras,HND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.3419297293105,33.665300607277,36.0659698365463,20.599443751492,21.8798406875029,25.9999916424846,24.5642087901292,25.1180047488604,23.3771285357634,24.8207131723601,26.572086282814,22.7310906809155,18.8346033077153,23.9947512714779
Honduras,HND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,21.1096040487086,22.0651773879209,22.7434665983784,20.4203645292531,20.5549207112929,20.8951305715526,21.186906822638,23.363155171353,..,..,..,..,21.7665816209546,..
Honduras,HND,Start-up procedures to register a business (number),IC.REG.PROC,12,12,12,12,13,13,13,11,11,11,11,11,..,..
Honduras,HND,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.692430000775615,0.776008264862645,0.953978556250972,1.07491069621038,1.07445720815541,1.13130910330426,1.14601855382863,1.67127565023158,1.66470130383407,1.72440517780481,1.60769447208664,1.62359796528661,1.65993826881731,..
Honduras,HND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,29.35117283,53.59319144,77.8191457,102.9442599,114.2783923,95.06593287,85.29449786,88.31847018,84.48900013,87.32089987,79.15031642,77.56759949,70.27693274,..
Honduras,HND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,1.43686696030421,..,2.31205718241814,2.63147112668519,1.7275797030392,2.79522299856708,1.30847133128199,2.83717179282699,3.1235854809305,1.96264419720493,1.96086897016497,..,..
Honduras,HND,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,115.228038470488,118.693424076668,119.956480546794,83.6264140764395,95.7804782382069,107.863694087476,106.484019167092,92.4748081038181,85.271766582601,86.7254434554097,87.6940079949952,83.4476653542417,75.2229299463101,87.6032524081275
Honduras,HND,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,107.4096964,120.6747566,149.8782621,121.2664016,150.7341952,213.8256444,186.6696873,127.3988486,123.4279545,133.499715,164.6901217,161.5335684,167.9485372,..
Honduras,HND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3987694941.5,3010680924.1,3517193356.3,3835948442.9,4008010903.5,4419294950.2,5086125313.5,7626993493.8,7614296900.4,8741578894.1,9167107328.2,9744777319.6,11016615220.9,..
Honduras,HND,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,3.13593817157881,2.79354645916544,2.74786725929564,3.01202731835528,3.40999088520232,6.01494615887601,5.37179661367617,6.57611620012143,4.59880507988116,4.39835398988405,4.61463161245603,3.85694011181375,6.87017969041029,..
Honduras,HND,Net migration,SM.POP.NETM,..,-25000,..,..,..,..,-30000,..,..,-34000,..,..,..,..
Honduras,HND,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2121696.76663915,2487220,36950000,27187940.39,27285337.546176,32975283.7674903,36431743.4223383,41100000,41100000,261148690.279213,288137023.045869,329933337.227853,291710443.51771,..
Honduras,HND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,717591908.177828,966926354.327952,1200798087.04613,494497450.521718,607376418.071287,1042571020.7703,1081346795.58822,1316679827.33597,1147030449.99683,949955941.517779,1442587576.2096,955095297.980428,236016866.159636,..
Honduras,HND,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,67.8818385284758,52.1917096383082,57.9040985549741,51.3312854289329,56.5677026431244,42.3610398706706,65.5260021351769,59.3224701572559,44.4837835784598,46.9009715315286,69.3505532569844,46.3938711642648,144.642776865355,..
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7291300,7336600,7393200,7452600,7507900,7481000,7413100
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.1039579972368,0.851197911086988,0.619366345332479,0.768513877614955,0.800230596967774,0.739283471323064,-0.358932661902885,-0.91177674914823
"Hong Kong SAR, China",HKG,Surface area (sq. km),AG.SRF.TOTL.K2,1100,1100,1100,1100,1100,1100,1100,1106,1110,1110,1110,..,..,..
"Hong Kong SAR, China",HKG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,207669966447.489,221789162848.004,236230484423.288,225575631674.767,236167740110.884,252373355787.652,259861558628.467,300223239214.793,315278768355.48,342907153606.938,373033614885.247,378978214846.945,363286884993.969,403648416574.09
"Hong Kong SAR, China",HKG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,30290,32070,33950,32350,33620,35690,36340,41180,42970,46380,50050,50480,48560,54450
"Hong Kong SAR, China",HKG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,292986650072.981,322976847021.336,344928882565.538,329370381131.337,352837771066.111,379780810643.688,378882956243.058,418904765973.878,430388834197.364,461647487796.236,488043058564.906,489821254019.137,466971644048.225,524090942144.77
"Hong Kong SAR, China",HKG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,42730,46700,49570,47240,50230,53710,52990,57450,58660,62440,65490,65240,62420,70700
"Hong Kong SAR, China",HKG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3756097560976,82.3268292682927,82.3756097560976,82.7756097560976,82.9780487804878,83.4219512195122,83.4804878048781,84.2780487804878,84.2268292682927,84.6804878048781,84.9341463414634,85.0780487804878,85.3878048780488,..
"Hong Kong SAR, China",HKG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.984,1.028,1.064,1.055,1.127,1.204,1.285,1.196,1.205,1.125,1.072,1.051,0.868,..
"Hong Kong SAR, China",HKG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,3.1488,3.005,3.0082,3.0114,3.0146,3.0178,3.021,2.8314,2.7682,2.705,2.6462,2.5874,2.5286,..
"Hong Kong SAR, China",HKG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,79.5,..,..,..,..,74.8,..,..,66.7,..,..,..,..
"Hong Kong SAR, China",HKG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,100.762702941895,105.082496643066,104.151702880859,103.113662719727,104.494232177734,106.732749938965,105.418197631836,..
"Hong Kong SAR, China",HKG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,82.7457885742188,84.6702728271484,86.0247268676758,86.9037933349609,88.0387802124023,86.5914306640625,107.129470825195,102.24446105957,103.559280395508,105.349189758301,107.489791870117,107.740280151367,108.365440368652,..
"Hong Kong SAR, China",HKG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,1.00409996509552,0.998780012130737,1.00293004512787,1.00416994094849,1.0073299407959,1.01391994953156,1.01534998416901,..
"Hong Kong SAR, China",HKG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1932.9096848522,2058.5975160129,2006.29854264279,2107.36633776962,1946.64616611144,2087.21166355563,1994.71559838324,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5882.80760088084,5907.34930526438,5883.03774181494,5950.83754015604,5973.34927820962,5959.89592171503,6031.24431826128,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,193536265094.364,211597405593.868,219279678430.164,214046415026.187,228637697575.04,248513617677.287,262629441493.476,309383627028.561,320858250776.188,341273289534.466,361731070995.726,363052489184.395,344881400505.337,368139247671.487
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.03263889585975,6.46477619764285,2.12788053899877,-2.45916077109693,6.76766510876314,4.81468161855254,1.70028800465798,2.38779147815038,2.17547338382258,3.79609204333353,2.84693220687808,-1.67826662178294,-6.49656237620142,6.41847109765092
"Hong Kong SAR, China",HKG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.534833047357964,3.13748766352066,1.28151809244707,-0.375392388164997,0.27066071291901,3.89789764867079,3.54482684630668,3.64355726759975,1.63822940006675,2.88059872061059,3.65954891240021,2.04459360470672,0.57473122443163,0.512525441521362
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.0629926078474022,0.0614869792991817,0.0541731796493912,0.0656925288308839,0.0533684018528068,0.0487999048815413,0.0546866831053985,0.0679653751855497,0.0762065977729043,0.0652727034141459,0.0621422719454446,0.0723062748981227,0.0989790357318805,..
"Hong Kong SAR, China",HKG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.99587055850563,6.89108505436297,7.00210309068239,6.87119744221016,6.83582798711052,6.71717250042648,6.84452438540072,7.05801657854796,7.47571466772237,7.21876244307908,6.47887850480474,6.25510792686978,6.14178373080693,..
"Hong Kong SAR, China",HKG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,185.185163012497,186.412407406061,193.415176806617,178.135055401704,205.322597352297,212.852416474103,215.849565476503,195.89760161449,187.005128888725,188.902399636639,188.339507002291,177.656201062765,176.326405050024,203.920821073378
"Hong Kong SAR, China",HKG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,174.023498171751,175.737056233629,183.24162936526,170.262498907636,199.447963556362,209.002290080282,214.71896493916,193.508347649149,184.722102884528,187.893267098083,188.553266542735,176.103285840379,174.406443505323,199.179101348187
"Hong Kong SAR, China",HKG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2851483120043,21.3960754951065,21.0412143694213,21.846864085774,23.8904664218175,24.1431842971831,25.2201335356512,21.5414797271378,21.5074050489079,22.0690168599844,21.9946611253535,18.1910917403878,18.9523173728392,17.579308224013
"Hong Kong SAR, China",HKG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Start-up procedures to register a business (number),IC.REG.PROC,5,5,5,3,3,3,3,2,2,2,2,2,..,..
"Hong Kong SAR, China",HKG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,886.114676835283,1254.46531470938,605.969727570166,1076.93595789398,1185.85700816469,908.616284735038,1078.30479473123,1029.42558744584,995.216901898374,1274.78907474258,1055.8162420184,1349.45627036086,1777.54451849749,..
"Hong Kong SAR, China",HKG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,138.8419425,157.1871114,168.2705541,181.9180111,198.0056503,218.2648621,232.551291,232.7365615,242.7675438,251.7650057,269.9337198,288.5327012,291.6536003,..
"Hong Kong SAR, China",HKG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,21.6177562648113,24.3902685257081,33.787903864664,36.7952008744523,20.8091275069444,18.4953782428912,12.3027767658881,13.4708324708658,61.5540298170582,64.6525902280769,65.5639942939591,69.6468932420126,..
"Hong Kong SAR, China",HKG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,340.206523918899,340.041031212366,348.05049216773,318.465039424558,368.294908902165,388.883317152856,398.429435043364,345.608463598913,331.347253009117,333.685065582899,330.375822212441,306.490392752781,324.326565120954,375.47232704552
"Hong Kong SAR, China",HKG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,97.25557703,97.22979626,96.76502668,97.92273388,96.47448909,96.10876011,95.67457683,96.79341381,97.25173338,97.02575234,96.9233602,96.87739029,97.51713157,..
"Hong Kong SAR, China",HKG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Net migration,SM.POP.NETM,..,89747,..,..,..,..,74892,..,..,146542,..,..,..,..
"Hong Kong SAR, China",HKG,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,376550918.428137,387625008.907917,393106655.333527,413326243.774106,482936786.176408,554344973.678522,607118505.223147,758670560.600778,816526002.584576,875473343.789958,933973045.814541,997216059.343349,908545967.361154,..
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,44901793968.8764,62121011424.0703,67035187587.6672,54275707074.2543,82709142976.2978,96135081265.0953,74887135901.3219,181047431127.246,133259182324.997,125716724339.795,97036255478.9459,58299361094.7774,117452284750.967,..
"Hong Kong SAR, China",HKG,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Population, total",SP.POP.TOTL,746335,746477,746815,747718,749430,752029,755388,767433,771363,775218,779007,782775,786559,790329
Guyana,GUY,Population growth (annual %),SP.POP.GROW,0.0239867444236802,0.0190244987886296,0.0452691109002456,0.12084043776661,0.228701604144641,0.346196945211445,0.445663749260621,0.530702759294195,0.510790065048753,0.498520023687447,0.487575158848574,0.482526666451711,0.482243720375381,0.478157888568595
Guyana,GUY,Surface area (sq. km),AG.SRF.TOTL.K2,214970,214970,214970,214970,214970,214970,214970,214970,214970,214970,214970,..,..,..
Guyana,GUY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1100455188.65772,1703923725.53881,2877949923.79161,3131712858.95078,3378182963.32985,3624825336.83633,3993905940.25833,4197314996.48076,4319882544.79741,4581606086.09694,4899561249.05585,5188243971.04551,6468973931.53898,7410002298.2098
Guyana,GUY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1470,2280,3850,4190,4510,4820,5290,5470,5600,5910,6290,6630,8220,9380
Guyana,GUY,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5411955633.4418,6118301263.09062,6330688795.17362,6615294831.84222,7011001291.68579,7491848905.65813,7962994678.15606,8643537725.61534,8704939084.8158,9284309747.55479,9894683499.08651,10576407655.292,15054552570.6687,18559844164.6714
Guyana,GUY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7250,8200,8480,8850,9360,9960,10540,11260,11290,11980,12700,13510,19140,23480
Guyana,GUY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.972,67.247,67.521,67.792,68.059,68.321,68.575,69.262,69.454,69.624,69.774,69.906,70.023,..
Guyana,GUY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.797,2.755,2.718,2.684,2.655,2.63,2.606,2.534,2.509,2.485,2.462,2.44,2.418,..
Guyana,GUY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,94.0992,92.579,90.6756,88.7722,86.8688,84.9654,83.062,77.854,76.118,74.382,72.8682,71.3544,69.8406,..
Guyana,GUY,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,34.2,..,42.5,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,80.9,93.3,96,87.4,..,..,..,95.8,..,..,..,..,..,..
Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40.5,39.7,39,38.2,37.4,36.7,35.9,33.1,32.1,31.2,30.2,29.3,28.4,..
Guyana,GUY,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,10.8,..,..,11,..,..,..,..,..,..,..,9.3,..,..
Guyana,GUY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,96,95,97,95,98,99,99,99,99,98,98,98,..
Guyana,GUY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.7951889038086,94.0494995117188,95.5324096679688,98.4482192993164,92.7117919921875,97.6373519897461,97.3759384155273,..,..,..,..,..,..,..
Guyana,GUY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,83.7801513671875,84.1689376831055,87.0854873657227,90.1407775878906,97.2960815429688,97.7277908325195,..,..,..,..,..,..,..
Guyana,GUY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0.977810025215149,1.00051999092102,0.987680017948151,1.00057005882263,0.995859980583191,0.995010018348694,..,..,..,..,..,..,..
Guyana,GUY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.2,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,..
Guyana,GUY,Forest area (sq. km),AG.LND.FRST.K2,185375.74,185331.33,185286.92,185242.51,185198.1,185081.2,184964.3,184613.6,184521.6,184429.5,184337.5,184245.4,184153.4,..
Guyana,GUY,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,2.18805062168198,..,..,..,..,2.79144310987244,..,..,3.19008133203351,..,..,..,..
Guyana,GUY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,669.94044229468,669.813001606212,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.78204163400529,2.1567978843355,2.14243155780462,2.17996623758105,2.34845147707359,2.4334168534928,2.64764597796099,2.71033422293028,3.21508812203008,3.1862005637256,3.32474536707541,3.64089285507658,..,..
Guyana,GUY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2379818382.99241,2730971150.01134,3025187923.58617,3165663152.73351,3432913073.24154,3691384317.52178,4063089191.87525,4279840193.7046,4482697336.56174,4748174334.14044,4787636237.24043,5173760191.84652,5471256594.72422,7409179920.86331
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.12960934773,7.19123624057457,1.60600167526755,3.87652538110206,3.7782001831451,5.33937813097032,5.38362346872985,0.687521210092171,3.8079188370272,3.73437406053053,4.44101358934772,5.35262742597216,43.4795559399402,19.927228866
Guyana,GUY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,174.857704742568,8.21101038547327,9.71564419054039,0.895045201893225,4.33316744383507,2.27017438401222,4.62099011163089,3.00419021399499,0.897726319236796,2.10912351831318,-2.88758156366096,2.9613962463567,-26.296049874977,12.9185413368293
Guyana,GUY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.0002671058965,30.3847427538396,31.7275647737363,29.4241191257626,28.5284323037662,25.6836014005978,25.4400079005114,25.4430083266669,20.3872409058451,22.7579250544111,19.5357938685051,17.5953367342493,16.8511786471615,6.78675791932153
